vul_id,repo,fixed_commit_sha,tag,version,vuddy,movery,v1scan,fire,vulture,verdict
CVE-2023-52443,torvalds/linux,55a8210c9e7d21ff2644809699765796d4bfb200,fix,v6.17,TN,TN,TN,TN,TN,TN
CVE-2023-52444,torvalds/linux,53edb549565f55ccd0bdf43be3d66ce4c2d48b28,pre,v3.19,TN,TN,TN,TN,TN,TN
CVE-2023-52444,torvalds/linux,53edb549565f55ccd0bdf43be3d66ce4c2d48b28,vul,v4.2,FN,FN,FN,FN,FN,TP
CVE-2023-52444,torvalds/linux,53edb549565f55ccd0bdf43be3d66ce4c2d48b28,vul,v4.17,FN,TP,FN,TP,FN,TP
CVE-2023-52444,torvalds/linux,53edb549565f55ccd0bdf43be3d66ce4c2d48b28,fix,v6.16,TN,TN,TN,TN,FP,TN
CVE-2023-52448,torvalds/linux,8877243beafa7c6bfc42022cbfdf9e39b25bd4fa,pre,v3.14,TN,TN,TN,TN,FP,TN
CVE-2023-52448,torvalds/linux,8877243beafa7c6bfc42022cbfdf9e39b25bd4fa,vul,v4.20,FN,FN,FN,FN,FN,FN
CVE-2023-52448,torvalds/linux,8877243beafa7c6bfc42022cbfdf9e39b25bd4fa,vul,v5.3,FN,FN,FN,TP,FN,FN
CVE-2023-52448,torvalds/linux,8877243beafa7c6bfc42022cbfdf9e39b25bd4fa,fix,v6.8,TN,TN,TN,TN,TN,TN
CVE-2023-52454,torvalds/linux,efa56305908ba20de2104f1b8508c6a7401833be,vul,v5.0,FN,TP,FN,FN,FN,TP
CVE-2023-52454,torvalds/linux,efa56305908ba20de2104f1b8508c6a7401833be,vul,v5.9,FN,TP,FN,FN,FN,TP
CVE-2023-52454,torvalds/linux,efa56305908ba20de2104f1b8508c6a7401833be,fix,v6.9,TN,TN,FP,TN,FP,TN
CVE-2023-52454,torvalds/linux,efa56305908ba20de2104f1b8508c6a7401833be,fix,v6.16,TN,TN,TN,TN,TN,TN
CVE-2023-52456,torvalds/linux,78d60dae9a0c9f09aa3d6477c94047df2fe6f7b0,pre,v5.4,TN,TN,TN,TN,FP,TN
CVE-2023-52456,torvalds/linux,78d60dae9a0c9f09aa3d6477c94047df2fe6f7b0,vul,v5.9,FN,TP,TP,TP,FN,TP
CVE-2023-52456,torvalds/linux,78d60dae9a0c9f09aa3d6477c94047df2fe6f7b0,vul,v5.18,FN,TP,FN,TP,FN,TP
CVE-2023-52456,torvalds/linux,78d60dae9a0c9f09aa3d6477c94047df2fe6f7b0,fix,v6.11,TN,TN,TN,TN,TN,TN
CVE-2023-52457,torvalds/linux,ad90d0358bd3b4554f243a425168fc7cebe7d04e,pre,v5.7,TN,TN,TN,TN,FP,TN
CVE-2023-52457,torvalds/linux,ad90d0358bd3b4554f243a425168fc7cebe7d04e,vul,v6.1,FN,TP,FN,FN,FN,TP
CVE-2023-52457,torvalds/linux,ad90d0358bd3b4554f243a425168fc7cebe7d04e,vul,v6.5,TP,TP,TP,FN,FN,TP
CVE-2023-52457,torvalds/linux,ad90d0358bd3b4554f243a425168fc7cebe7d04e,fix,v6.12,TN,TN,TN,TN,TN,TN
CVE-2023-52458,torvalds/linux,6f64f866aa1ae6975c95d805ed51d7e9433a0016,vul,v5.6,FN,TP,FN,FN,FN,TP
CVE-2023-52458,torvalds/linux,6f64f866aa1ae6975c95d805ed51d7e9433a0016,vul,v5.11,FN,TP,FN,FN,FN,TP
CVE-2023-52458,torvalds/linux,6f64f866aa1ae6975c95d805ed51d7e9433a0016,fix,v6.9,TN,TN,TN,TN,TN,TN
CVE-2023-52458,torvalds/linux,6f64f866aa1ae6975c95d805ed51d7e9433a0016,fix,v6.10,TN,TN,TN,TN,FP,TN
CVE-2023-52462,torvalds/linux,ab125ed3ec1c10ccc36bc98c7a4256ad114a3dae,pre,v5.14,TN,TN,TN,TN,TN,TN
CVE-2023-52462,torvalds/linux,ab125ed3ec1c10ccc36bc98c7a4256ad114a3dae,vul,v5.16,FN,FN,FN,FN,FN,FN
CVE-2023-52462,torvalds/linux,ab125ed3ec1c10ccc36bc98c7a4256ad114a3dae,vul,v6.2,FN,FN,FN,FN,FN,FN
CVE-2023-52462,torvalds/linux,ab125ed3ec1c10ccc36bc98c7a4256ad114a3dae,fix,v6.17,TN,TN,TN,TN,TN,TN
CVE-2023-52467,torvalds/linux,41673c66b3d0c09915698fec5c13b24336f18dd1,pre,v5.5,TN,FP,TN,FP,FP,TN
CVE-2023-52467,torvalds/linux,41673c66b3d0c09915698fec5c13b24336f18dd1,vul,v5.9,FN,TP,FN,TP,FN,TP
CVE-2023-52467,torvalds/linux,41673c66b3d0c09915698fec5c13b24336f18dd1,vul,v5.15,FN,TP,FN,TP,FN,TP
CVE-2023-52467,torvalds/linux,41673c66b3d0c09915698fec5c13b24336f18dd1,fix,v6.15,TN,TN,TN,TN,TN,TN
CVE-2023-52470,torvalds/linux,7a2464fac80d42f6f8819fed97a553e9c2f43310,pre,v3.14,TN,FP,TN,TN,FP,TN
CVE-2023-52470,torvalds/linux,7a2464fac80d42f6f8819fed97a553e9c2f43310,vul,v3.16,FN,TP,FN,FN,FN,TP
CVE-2023-52470,torvalds/linux,7a2464fac80d42f6f8819fed97a553e9c2f43310,vul,v4.8,FN,TP,FN,FN,FN,TP
CVE-2023-52470,torvalds/linux,7a2464fac80d42f6f8819fed97a553e9c2f43310,fix,v6.10,TN,TN,TN,TN,TN,TN
CVE-2023-52473,torvalds/linux,04e6ccfc93c5a1aa1d75a537cf27e418895e20ea,pre,v6.2,TN,FP,TN,FP,FP,TN
CVE-2023-52473,torvalds/linux,04e6ccfc93c5a1aa1d75a537cf27e418895e20ea,vul,v6.4,FN,TP,FN,TP,TP,TP
CVE-2023-52473,torvalds/linux,04e6ccfc93c5a1aa1d75a537cf27e418895e20ea,vul,v6.5,FN,TP,FN,TP,FN,TP
CVE-2023-52473,torvalds/linux,04e6ccfc93c5a1aa1d75a537cf27e418895e20ea,fix,v6.15,TN,TN,TN,TN,TN,TN
CVE-2023-52477,torvalds/linux,f74a7afc224acd5e922c7a2e52244d891bbe44ee,vul,v3.5,FN,TP,FN,FN,FN,FN
CVE-2023-52477,torvalds/linux,f74a7afc224acd5e922c7a2e52244d891bbe44ee,vul,v4.4,TP,TP,TP,TP,FN,FN
CVE-2023-52477,torvalds/linux,f74a7afc224acd5e922c7a2e52244d891bbe44ee,fix,v6.6,TN,TN,TN,TN,FP,TN
CVE-2023-52477,torvalds/linux,f74a7afc224acd5e922c7a2e52244d891bbe44ee,fix,v6.16,TN,TN,TN,TN,TN,TN
CVE-2023-52478,torvalds/linux,dac501397b9d81e4782232c39f94f4307b137452,vul,v3.19,FN,FN,FN,FN,TP,TP
CVE-2023-52478,torvalds/linux,dac501397b9d81e4782232c39f94f4307b137452,vul,v4.6,FN,FN,FN,FN,TP,TP
CVE-2023-52478,torvalds/linux,dac501397b9d81e4782232c39f94f4307b137452,fix,v6.6,TN,TN,TN,TN,TN,TN
CVE-2023-52478,torvalds/linux,dac501397b9d81e4782232c39f94f4307b137452,fix,v6.7,TN,TN,TN,TN,TN,TN
CVE-2023-52479,torvalds/linux,c69813471a1ec081a0b9bf0c6bd7e8afd818afce,vul,v6.4,FN,FN,FN,FN,FN,FN
CVE-2023-52479,torvalds/linux,c69813471a1ec081a0b9bf0c6bd7e8afd818afce,vul,v6.5,FN,FN,FN,FN,FN,FN
CVE-2023-52479,torvalds/linux,c69813471a1ec081a0b9bf0c6bd7e8afd818afce,fix,v6.6,TN,TN,TN,TN,TN,TN
CVE-2023-52479,torvalds/linux,c69813471a1ec081a0b9bf0c6bd7e8afd818afce,fix,v6.16,TN,TN,TN,TN,TN,TN
CVE-2023-52489,torvalds/linux,5ec8e8ea8b7783fab150cf86404fc38cb4db8800,vul,v2.6.13,FN,FN,FN,FN,FN,FN
CVE-2023-52489,torvalds/linux,5ec8e8ea8b7783fab150cf86404fc38cb4db8800,vul,v5.7,FN,FN,FN,FN,FN,TP
CVE-2023-52489,torvalds/linux,5ec8e8ea8b7783fab150cf86404fc38cb4db8800,fix,v6.8,TN,TN,TN,TN,TN,TN
CVE-2023-52489,torvalds/linux,5ec8e8ea8b7783fab150cf86404fc38cb4db8800,fix,v6.17,TN,TN,TN,TN,TN,TN
CVE-2023-52491,torvalds/linux,206c857dd17d4d026de85866f1b5f0969f2a109e,vul,v5.18,FN,TP,FN,TP,TP,TP
CVE-2023-52491,torvalds/linux,206c857dd17d4d026de85866f1b5f0969f2a109e,vul,v6.2,TP,TP,TP,TP,FN,TP
CVE-2023-52491,torvalds/linux,206c857dd17d4d026de85866f1b5f0969f2a109e,fix,v6.8,TN,FP,TN,TN,TN,TN
CVE-2023-52491,torvalds/linux,206c857dd17d4d026de85866f1b5f0969f2a109e,fix,v6.16,TN,FP,TN,FP,TN,TN
CVE-2023-52500,torvalds/linux,c13e7331745852d0dd7c35eabbe181cbd5b01172,vul,v3.10,FN,FN,FN,FN,FN,TP
CVE-2023-52500,torvalds/linux,c13e7331745852d0dd7c35eabbe181cbd5b01172,vul,v5.11,FN,FN,FN,FN,FN,TP
CVE-2023-52500,torvalds/linux,c13e7331745852d0dd7c35eabbe181cbd5b01172,fix,v6.6,TN,TN,TN,TN,TN,TN
CVE-2023-52500,torvalds/linux,c13e7331745852d0dd7c35eabbe181cbd5b01172,fix,v6.14,TN,TN,TN,TN,TN,TN
CVE-2023-52501,torvalds/linux,95a404bd60af6c4d9d8db01ad14fe8957ece31ca,vul,v2.6.28,FN,FN,FN,FN,TP,FN
CVE-2023-52501,torvalds/linux,95a404bd60af6c4d9d8db01ad14fe8957ece31ca,vul,v4.10,FN,FN,FN,FN,FN,FN
CVE-2023-52501,torvalds/linux,95a404bd60af6c4d9d8db01ad14fe8957ece31ca,fix,v6.7,TN,TN,TN,TN,TN,TN
CVE-2023-52501,torvalds/linux,95a404bd60af6c4d9d8db01ad14fe8957ece31ca,fix,v6.8,TN,TN,TN,TN,TN,TN
CVE-2023-52507,torvalds/linux,354a6e707e29cb0c007176ee5b8db8be7bd2dee0,vul,v3.2,FN,FN,FN,FN,TP,TP
CVE-2023-52507,torvalds/linux,354a6e707e29cb0c007176ee5b8db8be7bd2dee0,vul,v3.5,FN,TP,TP,FN,FN,TP
CVE-2023-52507,torvalds/linux,354a6e707e29cb0c007176ee5b8db8be7bd2dee0,fix,v6.6,TN,TN,TN,TN,TN,TN
CVE-2023-52507,torvalds/linux,354a6e707e29cb0c007176ee5b8db8be7bd2dee0,fix,v6.13,TN,TN,TN,TN,TN,TN
CVE-2023-52512,torvalds/linux,87d315a34133edcb29c4cadbf196ec6c30dfd47b,vul,v5.18,FN,TP,FN,TP,FN,TP
CVE-2023-52512,torvalds/linux,87d315a34133edcb29c4cadbf196ec6c30dfd47b,vul,v6.1,FN,TP,FN,TP,FN,TP
CVE-2023-52512,torvalds/linux,87d315a34133edcb29c4cadbf196ec6c30dfd47b,fix,v6.6,TN,FP,FP,TN,TN,TN
CVE-2023-52512,torvalds/linux,87d315a34133edcb29c4cadbf196ec6c30dfd47b,fix,v6.15,TN,FP,FP,FP,TN,TN
CVE-2023-52520,torvalds/linux,528ab3e605cabf2f9c9bd5944d3bfe15f6e94f81,vul,v5.14,FN,TP,FN,FN,FN,TP
CVE-2023-52520,torvalds/linux,528ab3e605cabf2f9c9bd5944d3bfe15f6e94f81,vul,v5.17,TP,TP,TP,TP,TP,TP
CVE-2023-52520,torvalds/linux,528ab3e605cabf2f9c9bd5944d3bfe15f6e94f81,fix,v6.14,TN,TN,TN,TN,TN,TN
CVE-2023-52520,torvalds/linux,528ab3e605cabf2f9c9bd5944d3bfe15f6e94f81,fix,v6.16,TN,TN,TN,TN,TN,TN
CVE-2023-52522,torvalds/linux,25563b581ba3a1f263a00e8c9a97f5e7363be6fd,pre,v2.6.32,TN,TN,TN,TN,FP,FP
CVE-2023-52522,torvalds/linux,25563b581ba3a1f263a00e8c9a97f5e7363be6fd,vul,v2.6.37,FN,TP,FN,FN,FN,TP
CVE-2023-52522,torvalds/linux,25563b581ba3a1f263a00e8c9a97f5e7363be6fd,vul,v3.19,FN,TP,TP,TP,FN,TP
CVE-2023-52522,torvalds/linux,25563b581ba3a1f263a00e8c9a97f5e7363be6fd,fix,v6.17,TN,TN,TN,TN,TN,TN
CVE-2023-52526,torvalds/linux,75a5221630fe5aa3fedba7a06be618db0f79ba1e,pre,v5.17,TN,TN,FP,TN,TN,TN
CVE-2023-52526,torvalds/linux,75a5221630fe5aa3fedba7a06be618db0f79ba1e,vul,v6.1,FN,FN,TP,TP,FN,TP
CVE-2023-52526,torvalds/linux,75a5221630fe5aa3fedba7a06be618db0f79ba1e,vul,v6.3,FN,FN,TP,TP,FN,TP
CVE-2023-52526,torvalds/linux,75a5221630fe5aa3fedba7a06be618db0f79ba1e,fix,v6.15,TN,TN,TN,TN,FP,TN
CVE-2023-52527,torvalds/linux,9d4c75800f61e5d75c1659ba201b6c0c7ead3070,vul,v3.5,FN,FN,FN,FN,FN,TP
CVE-2023-52527,torvalds/linux,9d4c75800f61e5d75c1659ba201b6c0c7ead3070,vul,v4.8,FN,FN,FN,FN,FN,TP
CVE-2023-52527,torvalds/linux,9d4c75800f61e5d75c1659ba201b6c0c7ead3070,fix,v6.10,TN,TN,TN,TN,TN,TN
CVE-2023-52527,torvalds/linux,9d4c75800f61e5d75c1659ba201b6c0c7ead3070,fix,v6.17,TN,TN,TN,TN,TN,TN
CVE-2023-52529,torvalds/linux,e1cd4004cde7c9b694bbdd8def0e02288ee58c74,pre,v5.11,TN,TN,TN,TN,FP,TN
CVE-2023-52529,torvalds/linux,e1cd4004cde7c9b694bbdd8def0e02288ee58c74,vul,v5.14,FN,FN,FN,FN,TP,TP
CVE-2023-52529,torvalds/linux,e1cd4004cde7c9b694bbdd8def0e02288ee58c74,vul,v5.16,FN,FN,TP,FN,TP,TP
CVE-2023-52529,torvalds/linux,e1cd4004cde7c9b694bbdd8def0e02288ee58c74,fix,v6.6,TN,TN,TN,TN,TN,TN
CVE-2023-52530,torvalds/linux,31db78a4923ef5e2008f2eed321811ca79e7f71b,pre,v4.10,TN,FP,TN,TN,TN,FP
CVE-2023-52530,torvalds/linux,31db78a4923ef5e2008f2eed321811ca79e7f71b,vul,v4.14,FN,TP,FN,FN,TP,TP
CVE-2023-52530,torvalds/linux,31db78a4923ef5e2008f2eed321811ca79e7f71b,vul,v5.4,FN,TP,TP,FN,FN,TP
CVE-2023-52530,torvalds/linux,31db78a4923ef5e2008f2eed321811ca79e7f71b,fix,v6.14,TN,TN,TN,TN,TN,TN
CVE-2023-52560,torvalds/linux,45120b15743fa7c0aa53d5db6dfb4c8f87be4abd,pre,v5.15,TN,TN,TN,TN,TN,TN
CVE-2023-52560,torvalds/linux,45120b15743fa7c0aa53d5db6dfb4c8f87be4abd,vul,v5.16,FN,FN,FN,FN,FN,FN
CVE-2023-52560,torvalds/linux,45120b15743fa7c0aa53d5db6dfb4c8f87be4abd,vul,v5.18,FN,FN,FN,FN,FN,FN
CVE-2023-52560,torvalds/linux,45120b15743fa7c0aa53d5db6dfb4c8f87be4abd,fix,v6.6,TN,TN,TN,TN,TN,TN
CVE-2023-52569,torvalds/linux,2c58c3931ede7cd08cbecf1f1a4acaf0a04a41a9,vul,v3.0,FN,FN,FN,FN,FN,TP
CVE-2023-52569,torvalds/linux,2c58c3931ede7cd08cbecf1f1a4acaf0a04a41a9,vul,v4.10,FN,FN,FN,FN,FN,TP
CVE-2023-52569,torvalds/linux,2c58c3931ede7cd08cbecf1f1a4acaf0a04a41a9,fix,v6.6,TN,TN,TN,TN,FP,TN
CVE-2023-52569,torvalds/linux,2c58c3931ede7cd08cbecf1f1a4acaf0a04a41a9,fix,v6.11,TN,TN,TN,TN,TN,TN
CVE-2023-52573,torvalds/linux,f1d95df0f31048f1c59092648997686e3f7d9478,pre,v4.19,TN,TN,TN,TN,FP,FP
CVE-2023-52573,torvalds/linux,f1d95df0f31048f1c59092648997686e3f7d9478,vul,v5.1,FN,FN,FN,FN,TP,TP
CVE-2023-52573,torvalds/linux,f1d95df0f31048f1c59092648997686e3f7d9478,vul,v5.3,FN,FN,FN,TP,TP,TP
CVE-2023-52573,torvalds/linux,f1d95df0f31048f1c59092648997686e3f7d9478,fix,v6.6,TN,FP,FP,TN,TN,TN
CVE-2023-52580,torvalds/linux,75ad80ed88a182ab2ad5513e448cf07b403af5c3,pre,v5.10,TN,TN,TN,TN,TN,TN
CVE-2023-52580,torvalds/linux,75ad80ed88a182ab2ad5513e448cf07b403af5c3,vul,v5.12,FN,FN,FN,FN,FN,TP
CVE-2023-52580,torvalds/linux,75ad80ed88a182ab2ad5513e448cf07b403af5c3,vul,v5.18,FN,FN,FN,FN,FN,TP
CVE-2023-52580,torvalds/linux,75ad80ed88a182ab2ad5513e448cf07b403af5c3,fix,v6.14,TN,TN,TN,TN,TN,TN
CVE-2023-52582,torvalds/linux,df1c357f25d808e30b216188330e708e09e1a412,vul,v5.18,FN,FN,FN,FN,FN,TP
CVE-2023-52582,torvalds/linux,df1c357f25d808e30b216188330e708e09e1a412,vul,v6.1,TP,FN,FN,FN,FN,TP
CVE-2023-52582,torvalds/linux,df1c357f25d808e30b216188330e708e09e1a412,fix,v6.10,TN,TN,TN,TN,TN,TN
CVE-2023-52582,torvalds/linux,df1c357f25d808e30b216188330e708e09e1a412,fix,v6.11,TN,TN,TN,TN,TN,TN
CVE-2023-52589,torvalds/linux,870565f063a58576e8a4529f122cac4325c6b395,vul,v5.11,FN,FN,FN,FN,FN,TP
CVE-2023-52589,torvalds/linux,870565f063a58576e8a4529f122cac4325c6b395,vul,v6.0,TP,TP,TP,TP,TP,TP
CVE-2023-52589,torvalds/linux,870565f063a58576e8a4529f122cac4325c6b395,fix,v6.8,TN,TN,TN,TN,TN,TN
CVE-2023-52589,torvalds/linux,870565f063a58576e8a4529f122cac4325c6b395,fix,v6.9,TN,TN,TN,TN,TN,TN
CVE-2023-52590,torvalds/linux,9d618d19b29c2943527e3a43da0a35aea91062fc,vul,v2.6.16,FN,FN,FN,FN,FN,TP
CVE-2023-52590,torvalds/linux,9d618d19b29c2943527e3a43da0a35aea91062fc,vul,v2.6.35,FN,TP,FN,FN,TP,FN
CVE-2023-52590,torvalds/linux,9d618d19b29c2943527e3a43da0a35aea91062fc,fix,v6.8,TN,TN,FP,TN,TN,TN
CVE-2023-52590,torvalds/linux,9d618d19b29c2943527e3a43da0a35aea91062fc,fix,v6.17,TN,TN,FP,TN,TN,TN
CVE-2023-52593,torvalds/linux,fe0a7776d4d19e613bb8dd80fe2d78ae49e8b49d,vul,v5.19,TP,TP,TP,TP,FN,TP
CVE-2023-52593,torvalds/linux,fe0a7776d4d19e613bb8dd80fe2d78ae49e8b49d,vul,v6.0,TP,TP,TP,TP,FN,TP
CVE-2023-52593,torvalds/linux,fe0a7776d4d19e613bb8dd80fe2d78ae49e8b49d,fix,v6.9,TN,TN,TN,TN,TN,TN
CVE-2023-52593,torvalds/linux,fe0a7776d4d19e613bb8dd80fe2d78ae49e8b49d,fix,v6.11,TN,TN,TN,TN,FP,TN
CVE-2023-52596,torvalds/linux,315552310c7de92baea4e570967066569937a843,vul,v3.4,FN,TP,FN,FN,FN,TP
CVE-2023-52596,torvalds/linux,315552310c7de92baea4e570967066569937a843,vul,v5.19,FN,TP,FN,TP,FN,TP
CVE-2023-52596,torvalds/linux,315552310c7de92baea4e570967066569937a843,fix,v6.12,TN,TN,TN,TN,TN,FP
CVE-2023-52596,torvalds/linux,315552310c7de92baea4e570967066569937a843,fix,v6.13,FP,TN,TN,TN,FP,FP
CVE-2023-52617,torvalds/linux,df25461119d987b8c81d232cfe4411e91dcabe66,vul,v4.12,FN,TP,TP,TP,FN,TP
CVE-2023-52617,torvalds/linux,df25461119d987b8c81d232cfe4411e91dcabe66,vul,v5.0,TP,TP,TP,TP,TP,TP
CVE-2023-52617,torvalds/linux,df25461119d987b8c81d232cfe4411e91dcabe66,fix,v6.8,TN,TN,TN,TN,TN,TN
CVE-2023-52617,torvalds/linux,df25461119d987b8c81d232cfe4411e91dcabe66,fix,v6.11,TN,TN,TN,TN,TN,TN
CVE-2023-52620,torvalds/linux,e26d3009efda338f19016df4175f354a9bd0a4ab,vul,v3.13,FN,FN,FN,FN,TP,FN
CVE-2023-52620,torvalds/linux,e26d3009efda338f19016df4175f354a9bd0a4ab,vul,v4.17,FN,FN,FN,FN,FN,TP
CVE-2023-52620,torvalds/linux,e26d3009efda338f19016df4175f354a9bd0a4ab,fix,v6.9,TN,TN,TN,TN,TN,TN
CVE-2023-52620,torvalds/linux,e26d3009efda338f19016df4175f354a9bd0a4ab,fix,v6.14,TN,TN,TN,TN,TN,TN
CVE-2023-52622,torvalds/linux,5d1935ac02ca5aee364a449a35e2977ea84509b0,vul,v3.3,FN,FN,FN,FN,FN,TP
CVE-2023-52622,torvalds/linux,5d1935ac02ca5aee364a449a35e2977ea84509b0,vul,v4.15,TP,FN,TP,FN,FN,TP
CVE-2023-52622,torvalds/linux,5d1935ac02ca5aee364a449a35e2977ea84509b0,fix,v6.9,TN,TN,TN,TN,TN,TN
CVE-2023-52622,torvalds/linux,5d1935ac02ca5aee364a449a35e2977ea84509b0,fix,v6.12,TN,TN,TN,TN,FP,TN
CVE-2023-52629,torvalds/linux,246f80a0b17f8f582b2c0996db02998239057c65,vul,v2.6.20,FN,TP,FN,TP,TP,TP
CVE-2023-52629,torvalds/linux,246f80a0b17f8f582b2c0996db02998239057c65,vul,v3.7,FN,TP,FN,TP,TP,TP
CVE-2023-52629,torvalds/linux,246f80a0b17f8f582b2c0996db02998239057c65,fix,v6.6,TN,FP,FP,TN,TN,TN
CVE-2023-52629,torvalds/linux,246f80a0b17f8f582b2c0996db02998239057c65,fix,v6.10,TN,FP,FP,FP,TN,TN
CVE-2023-52630,torvalds/linux,2a427b49d02995ea4a6ff93a1432c40fa4d36821,pre,v5.8,TN,TN,TN,TN,FP,TN
CVE-2023-52630,torvalds/linux,2a427b49d02995ea4a6ff93a1432c40fa4d36821,vul,v5.10,FN,TP,FN,FN,FN,FN
CVE-2023-52630,torvalds/linux,2a427b49d02995ea4a6ff93a1432c40fa4d36821,vul,v5.19,TP,TP,TP,FN,FN,FN
CVE-2023-52630,torvalds/linux,2a427b49d02995ea4a6ff93a1432c40fa4d36821,fix,v6.9,TN,TN,TN,TN,TN,TN
CVE-2023-52640,torvalds/linux,731ab1f9828800df871c5a7ab9ffe965317d3f15,vul,v5.15,FN,FN,FN,FN,FN,TP
CVE-2023-52640,torvalds/linux,731ab1f9828800df871c5a7ab9ffe965317d3f15,vul,v6.5,FN,FN,FN,FN,FN,TP
CVE-2023-52640,torvalds/linux,731ab1f9828800df871c5a7ab9ffe965317d3f15,fix,v6.10,TN,TN,TN,TN,TN,TN
CVE-2023-52640,torvalds/linux,731ab1f9828800df871c5a7ab9ffe965317d3f15,fix,v6.11,TN,TN,TN,TN,TN,TN
CVE-2023-5717,torvalds/linux,32671e3799ca2e4590773fd0e63aaa4229e50c06,pre,v4.0,TN,FP,TN,TN,TN,FP
CVE-2023-5717,torvalds/linux,32671e3799ca2e4590773fd0e63aaa4229e50c06,vul,v4.4,FN,TP,TP,TP,FN,TP
CVE-2023-5717,torvalds/linux,32671e3799ca2e4590773fd0e63aaa4229e50c06,vul,v4.17,TP,TP,TP,TP,FN,TP
CVE-2023-5717,torvalds/linux,32671e3799ca2e4590773fd0e63aaa4229e50c06,fix,v6.16,FP,TN,FP,FP,TN,TN
CVE-2023-6039,torvalds/linux,1e7417c188d0a83fb385ba2dbe35fd2563f2b6f3,pre,v4.20,TN,TN,TN,TN,FP,TN
CVE-2023-6039,torvalds/linux,1e7417c188d0a83fb385ba2dbe35fd2563f2b6f3,vul,v5.15,FN,TP,FN,FN,FN,TP
CVE-2023-6039,torvalds/linux,1e7417c188d0a83fb385ba2dbe35fd2563f2b6f3,vul,v5.17,TP,TP,TP,FN,FN,TP
CVE-2023-6039,torvalds/linux,1e7417c188d0a83fb385ba2dbe35fd2563f2b6f3,fix,v6.17,TN,TN,TN,TN,TN,TN
CVE-2023-6121,torvalds/linux,1c22e0295a5eb571c27b53c7371f95699ef705ff,vul,v4.8,FN,TP,FN,FN,TP,TP
CVE-2023-6121,torvalds/linux,1c22e0295a5eb571c27b53c7371f95699ef705ff,vul,v5.2,FN,TP,FN,TP,TP,TP
CVE-2023-6121,torvalds/linux,1c22e0295a5eb571c27b53c7371f95699ef705ff,fix,v6.11,TN,TN,TN,TN,TN,TN
CVE-2023-6121,torvalds/linux,1c22e0295a5eb571c27b53c7371f95699ef705ff,fix,v6.15,TN,TN,TN,TN,TN,TN
CVE-2023-6176,torvalds/linux,cfaa80c91f6f99b9342b6557f0f0e1143e434066,pre,v5.5,TN,TN,TN,TN,FP,TN
CVE-2023-6176,torvalds/linux,cfaa80c91f6f99b9342b6557f0f0e1143e434066,vul,v5.7,FN,TP,FN,FN,FN,TP
CVE-2023-6176,torvalds/linux,cfaa80c91f6f99b9342b6557f0f0e1143e434066,vul,v6.2,TP,TP,TP,FN,FN,TP
CVE-2023-6176,torvalds/linux,cfaa80c91f6f99b9342b6557f0f0e1143e434066,fix,v6.17,TN,TN,TN,TN,TN,TN
CVE-2023-6546,torvalds/linux,3c4f8333b582487a2d1e02171f1465531cde53e3,vul,v2.6.37,FN,FN,FN,FN,TP,TP
CVE-2023-6546,torvalds/linux,3c4f8333b582487a2d1e02171f1465531cde53e3,vul,v4.13,FN,FN,FN,FN,FN,TP
CVE-2023-6546,torvalds/linux,3c4f8333b582487a2d1e02171f1465531cde53e3,fix,v6.12,TN,TN,TN,TN,TN,TN
CVE-2023-6546,torvalds/linux,3c4f8333b582487a2d1e02171f1465531cde53e3,fix,v6.15,TN,TN,TN,TN,TN,TN
CVE-2023-6622,torvalds/linux,3701cd390fd731ee7ae8b8006246c8db82c72bea,pre,v5.7,TN,TN,TN,TN,FP,TN
CVE-2023-6622,torvalds/linux,3701cd390fd731ee7ae8b8006246c8db82c72bea,vul,v5.11,FN,TP,TP,FN,FN,TP
CVE-2023-6622,torvalds/linux,3701cd390fd731ee7ae8b8006246c8db82c72bea,vul,v5.13,TP,TP,TP,FN,FN,TP
CVE-2023-6622,torvalds/linux,3701cd390fd731ee7ae8b8006246c8db82c72bea,fix,v6.12,TN,TN,TN,TN,TN,TN
CVE-2023-6915,torvalds/linux,af73483f4e8b6f5c68c9aa63257bdd929a9c194a,vul,v4.19,FN,TP,TP,TP,TP,FN
CVE-2023-6915,torvalds/linux,af73483f4e8b6f5c68c9aa63257bdd929a9c194a,vul,v4.20,TP,TP,TP,TP,FN,TP
CVE-2023-6915,torvalds/linux,af73483f4e8b6f5c68c9aa63257bdd929a9c194a,fix,v6.7,TN,TN,TN,TN,TN,TN
CVE-2023-6915,torvalds/linux,af73483f4e8b6f5c68c9aa63257bdd929a9c194a,fix,v6.15,TN,TN,TN,TN,TN,TN
CVE-2023-6931,torvalds/linux,382c27f4ed28f803b1f1473ac2d8db0afc795a1b,pre,v3.13,TN,TN,TN,TN,TN,FP
CVE-2023-6931,torvalds/linux,382c27f4ed28f803b1f1473ac2d8db0afc795a1b,vul,v4.3,FN,FN,TP,FN,FN,TP
CVE-2023-6931,torvalds/linux,382c27f4ed28f803b1f1473ac2d8db0afc795a1b,vul,v6.0,TP,TP,TP,FN,FN,TP
CVE-2023-6931,torvalds/linux,382c27f4ed28f803b1f1473ac2d8db0afc795a1b,fix,v6.7,TN,TN,TN,TN,TN,TN
CVE-2023-7192,torvalds/linux,ac4893980bbe79ce383daf9a0885666a30fe4c83,pre,v3.2,TN,FP,TN,TN,FP,FP
