vul_id,repo,fixed_commit_sha,patch_file,patch_func,target_file,target_func,CWE,vuln_type,judgement
CVE-2020-7053,torvalds/linux,7dc40713618c884bf07c030d1ab1f47a9dc1f310,drivers/gpu/drm/i915/i915_gem_context.c,gem_context_register,drivers/gpu/drm/drm_gem.c,drm_gem_flink_ioctl,Unknown,Unknown,
CVE-2020-8648,torvalds/linux,07e6124a1a46b4b5a9b3cacc0c306b50da87abf5,drivers/tty/vt/selection.c,set_selection_kernel,drivers/tty/vt/selection.c,vc_selection_store_chars,Unknown,Unknown,
CVE-2021-0342,torvalds/linux,96aa1b22bd6bb9fccf62f6261f390ed6f3e7967f,drivers/net/tun.c,tun_get_user,drivers/net/ethernet/intel/e1000/e1000_main.c,e1000_clean_jumbo_rx_irq,Unknown,Unknown,
CVE-2021-0920,torvalds/linux,cbcf01128d0a92e131bd09f1688fe032480b65ca,net/unix/af_unix.c,unix_peek_fds,net/unix/af_unix.c,unix_peek_fds,Unknown,Unknown,
CVE-2021-0920,torvalds/linux,cbcf01128d0a92e131bd09f1688fe032480b65ca,net/unix/af_unix.c,unix_peek_fds,net/unix/af_unix.c,unix_detach_fds,Unknown,Unknown,
CVE-2021-0937,torvalds/linux,b29c457a6511435960115c0f548c4360d5f4801d,net/netfilter/x_tables.c,xt_compat_match_from_user,net/netfilter/nft_compat.c,match_compat_from_user,Unknown,Unknown,FP
CVE-2021-0937,torvalds/linux,b29c457a6511435960115c0f548c4360d5f4801d,net/netfilter/x_tables.c,xt_compat_target_from_user,net/netfilter/nft_compat.c,target_compat_from_user,Unknown,Unknown,FP
CVE-2021-20265,torvalds/linux,fa0dc04df259ba2df3ce1920e9690c7842f8fa4b,net/unix/af_unix.c,unix_stream_read_generic,net/unix/af_unix.c,__unix_dgram_recvmsg,Unknown,Unknown,
CVE-2021-20292,torvalds/linux,5de5b6ecf97a021f29403aa272cb4e03318ef586,drivers/gpu/drm/nouveau/nouveau_sgdma.c,nouveau_sgdma_create_ttm,drivers/gpu/drm/amd/amdgpu/amdgpu_ttm.c,amdgpu_ttm_tt_create,Unknown,Unknown,
CVE-2021-20317,torvalds/linux,511885d7061eda3eb1faf3f57dcc936ff75863f1,lib/timerqueue.c,timerqueue_del,drivers/pci/hotplug/cpqphp_ctrl.c,get_resource,Unknown,Unknown,
CVE-2021-20320,torvalds/linux,db7bee653859ef7179be933e7d1384644f795f26,arch/s390/net/bpf_jit_comp.c,bpf_jit_insn,arch/parisc/net/bpf_jit_comp32.c,emit_alu_i64,Unknown,Unknown,
CVE-2021-21781,torvalds/linux,9c698bff66ab4914bb3d71da7dc6112519bde23e,arch/arm/kernel/signal.c,get_signal_page,arch/s390/mm/gmap.c,gmap_alloc_crst,Unknown,Unknown,
CVE-2021-21781,torvalds/linux,9c698bff66ab4914bb3d71da7dc6112519bde23e,arch/arm/kernel/signal.c,get_signal_page,drivers/char/agp/intel-gtt.c,i8xx_alloc_pages,Unknown,Unknown,
CVE-2021-22543,torvalds/linux,f8be156be163a052a067306417cd0ff679068c97,virt/kvm/kvm_main.c,hva_to_pfn_remapped,virt/kvm/kvm_main.c,kvm_resolve_pfn,Unknown,Unknown,
CVE-2021-23134,torvalds/linux,c61760e6940dd4039a7f5e84a6afc9cdbf4d82b6,net/nfc/llcp_sock.c,llcp_sock_connect,net/nfc/llcp_core.c,nfc_llcp_general_bytes,Unknown,Unknown,
CVE-2021-26930,torvalds/linux,871997bc9e423f05c7da7c9178e62dde5df2a7f8,drivers/block/xen-blkback/blkback.c,xen_blkbk_map,tools/testing/selftests/arm64/fp/fp-stress.c,main,Unknown,Unknown,
CVE-2021-26932,torvalds/linux,a35f2ef3b7376bfd0a57f7844bd7454389aae1fc,arch/x86/xen/p2m.c,clear_foreign_p2m_mapping,arch/x86/xen/setup.c,xen_set_identity_and_release_chunk,Unknown,Unknown,
CVE-2021-27363,torvalds/linux,688e8128b7a92df982709a4137ea4588d16f24aa,drivers/scsi/scsi_transport_iscsi.c,iscsi_if_recv_msg,net/core/sock_diag.c,__sock_diag_cmd,Unknown,Unknown,
CVE-2021-28691,torvalds/linux,107866a8eb0b664675a260f1ba0655010fac1e08,drivers/net/xen-netback/interface.c,xenvif_disconnect_queue,arch/arm/common/bL_switcher.c,bL_switcher_disable,Unknown,Unknown,
CVE-2021-28711,torvalds/linux,0fd08a34e8e3b67ec9bd8287ac0facf8374b844a,drivers/block/xen-blkfront.c,blkif_interrupt,sound/xen/xen_snd_front_evtchnl.c,evtchnl_interrupt_req,Unknown,Unknown,
CVE-2021-28711,torvalds/linux,0fd08a34e8e3b67ec9bd8287ac0facf8374b844a,drivers/block/xen-blkfront.c,blkif_interrupt,drivers/gpu/drm/xen/xen_drm_front_evtchnl.c,evtchnl_interrupt_ctrl,Unknown,Unknown,
CVE-2021-28711,torvalds/linux,0fd08a34e8e3b67ec9bd8287ac0facf8374b844a,drivers/block/xen-blkfront.c,blkif_interrupt,drivers/xen/pvcalls-front.c,pvcalls_front_event_handler,Unknown,Unknown,
CVE-2021-29650,torvalds/linux,175e476b8cdf2a4de7432583b49c871345e4f8a1,net/netfilter/x_tables.c,xt_replace_table,drivers/firewire/core-device.c,fw_device_init,Unknown,Unknown,
CVE-2021-30178,torvalds/linux,919f4ebc598701670e80e31573a58f1f2d2bf918,arch/x86/kvm/hyperv.c,synic_get,arch/x86/kvm/hyperv.c,kvm_hv_flush_tlb,Unknown,Unknown,
CVE-2021-31916,torvalds/linux,4edbe1d7bcffcd6269f3b5eb63f710393ff2ec7a,drivers/md/dm-ioctl.c,list_devices,drivers/md/dm-ioctl.c,retrieve_deps,Unknown,Unknown,
CVE-2021-32606,torvalds/linux,2b17c400aeb44daf041627722581ade527bb3c1d,net/can/isotp.c,isotp_bind,net/can/isotp.c,isotp_release,Unknown,Unknown,
CVE-2021-32606,torvalds/linux,2b17c400aeb44daf041627722581ade527bb3c1d,net/can/isotp.c,isotp_setsockopt,net/can/isotp.c,isotp_getsockopt,Unknown,Unknown,
CVE-2021-32606,torvalds/linux,2b17c400aeb44daf041627722581ade527bb3c1d,net/can/isotp.c,isotp_setsockopt,net/mctp/af_mctp.c,mctp_setsockopt,Unknown,Unknown,
CVE-2021-33061,torvalds/linux,008ca35f6e87be1d60b6af3d1ae247c6d5c2531d,drivers/net/ethernet/intel/ixgbe/ixgbe_ethtool.c,ixgbe_get_priv_flags,drivers/net/ethernet/intel/igb/igb_ethtool.c,igb_get_priv_flags,Unknown,Unknown,
CVE-2021-33061,torvalds/linux,008ca35f6e87be1d60b6af3d1ae247c6d5c2531d,drivers/net/ethernet/intel/ixgbe/ixgbe_ethtool.c,ixgbe_set_priv_flags,drivers/net/ethernet/intel/igb/igb_ethtool.c,igb_set_priv_flags,Unknown,Unknown,
CVE-2021-33061,torvalds/linux,008ca35f6e87be1d60b6af3d1ae247c6d5c2531d,drivers/net/ethernet/intel/ixgbe/ixgbe_ethtool.c,ixgbe_get_priv_flags,drivers/net/ethernet/intel/igc/igc_ethtool.c,igc_ethtool_get_priv_flags,Unknown,Unknown,
CVE-2021-33061,torvalds/linux,008ca35f6e87be1d60b6af3d1ae247c6d5c2531d,drivers/net/ethernet/intel/ixgbe/ixgbe_main.c,ixgbe_check_for_bad_vf,arch/sparc/kernel/pci_common.c,pci_scan_for_master_abort,Unknown,Unknown,
CVE-2021-3348,torvalds/linux,b98e762e3d71e893b221f871825dc64694cfb258,drivers/block/nbd.c,nbd_add_socket,drivers/s390/cio/vfio_ccw_ops.c,vfio_ccw_register_dev_region,Unknown,Unknown,
CVE-2021-3348,torvalds/linux,b98e762e3d71e893b221f871825dc64694cfb258,drivers/block/nbd.c,nbd_add_socket,drivers/gpu/drm/i915/gvt/kvmgt.c,intel_vgpu_register_reg,Unknown,Unknown,
CVE-2021-33630,torvalds/linux,3e8b9bfa110896f95d602d8c98d5f9d67e41d78c,net/sched/sch_cbs.c,cbs_destroy,net/sched/sch_taprio.c,taprio_destroy,Unknown,Unknown,
CVE-2021-33631,torvalds/linux,5c099c4fdc438014d5893629e70a8ba934433ee8,fs/ext4/inode.c,ext4_write_end,fs/ext4/inode.c,ext4_journalled_write_end,Unknown,Unknown,TP
CVE-2021-33631,torvalds/linux,5c099c4fdc438014d5893629e70a8ba934433ee8,fs/ext4/inode.c,ext4_write_end,fs/ext4/inode.c,ext4_do_writepages,Unknown,Unknown,
CVE-2021-33631,torvalds/linux,5c099c4fdc438014d5893629e70a8ba934433ee8,fs/ext4/inode.c,ext4_write_end,fs/ext4/dir.c,ext4_readdir,Unknown,Unknown,
CVE-2021-33909,torvalds/linux,8cae8cd89f05f6de223d63e6d15e31c8ba9cf53b,fs/seq_file.c,seq_buf_alloc,net/sched/sch_sfq.c,sfq_alloc,Unknown,Unknown,
CVE-2021-3444,torvalds/linux,9b00f1b78809309163dda2d044d9e94a3c0248a3,kernel/bpf/verifier.c,fixup_bpf_calls,kernel/bpf/verifier.c,convert_ctx_accesses,Unknown,Unknown,
CVE-2021-3506,torvalds/linux,b862676e371715456c9dade7990c8004996d0d9e,fs/f2fs/node.c,remove_nats_in_journal,fs/f2fs/node.c,scan_curseg_cache,Unknown,Unknown,
CVE-2021-3573,torvalds/linux,e305509e678b3a4af2b3cfd410f409f7cdaabb52,net/bluetooth/hci_sock.c,hci_sock_dev_event,net/netrom/nr_timer.c,nr_heartbeat_expiry,Unknown,Unknown,
CVE-2021-3573,torvalds/linux,e305509e678b3a4af2b3cfd410f409f7cdaabb52,net/bluetooth/hci_sock.c,hci_sock_dev_event,net/dccp/ipv6.c,dccp_v6_err,Unknown,Unknown,
CVE-2021-3587,torvalds/linux,4ac06a1e013cf5fdd963317ffd3b968560f33bba,net/nfc/llcp_sock.c,llcp_sock_bind,net/nfc/llcp_sock.c,llcp_raw_sock_bind,Unknown,Unknown,
CVE-2021-3609,torvalds/linux,d5f9023fa61ee8b94f37a93f08e94b136cf1e463,net/can/bcm.c,bcm_delete_rx_op,net/can/bcm.c,bcm_delete_rx_op,Unknown,Unknown,FP
CVE-2021-3640,torvalds/linux,99c23da0eed4fd20cae8243f2b51e10e66aa0951,net/bluetooth/sco.c,sco_send_frame,net/ax25/af_ax25.c,ax25_sendmsg,Unknown,Unknown,TP
CVE-2021-3640,torvalds/linux,99c23da0eed4fd20cae8243f2b51e10e66aa0951,net/bluetooth/sco.c,sco_sock_sendmsg,net/bluetooth/l2cap_sock.c,l2cap_sock_setsockopt_old,Unknown,Unknown,TP
CVE-2021-3640,torvalds/linux,99c23da0eed4fd20cae8243f2b51e10e66aa0951,net/bluetooth/sco.c,sco_sock_sendmsg,net/bluetooth/l2cap_sock.c,l2cap_sock_getsockopt,Unknown,Unknown,TP
CVE-2021-3640,torvalds/linux,99c23da0eed4fd20cae8243f2b51e10e66aa0951,net/bluetooth/sco.c,sco_sock_sendmsg,net/bluetooth/iso.c,iso_sock_getsockopt,Unknown,Unknown,TP
CVE-2021-3656,torvalds/linux,c7dfa4009965a9b2d7b329ee970eb8da0d32f0bc,arch/x86/kvm/svm/nested.c,recalc_intercepts,arch/x86/kvm/svm/nested.c,__nested_copy_vmcb_control_to_cache,Unknown,Unknown,
CVE-2021-3669,torvalds/linux,20401d1058f3f841f35a594ac2fc1293710e55b9,ipc/util.c,sysvipc_find_ipc,ipc/namespace.c,free_ipcs,Unknown,Unknown,
CVE-2021-3669,torvalds/linux,20401d1058f3f841f35a594ac2fc1293710e55b9,ipc/util.c,sysvipc_find_ipc,ipc/shm.c,shm_get_stat,Unknown,Unknown,
CVE-2021-3669,torvalds/linux,20401d1058f3f841f35a594ac2fc1293710e55b9,ipc/util.c,sysvipc_find_ipc,net/tipc/topsrv.c,tipc_topsrv_stop,Unknown,Unknown,
CVE-2021-37159,torvalds/linux,a6ecfb39ba9d7316057cea823b196b734f6b18ca,drivers/net/usb/hso.c,hso_create_net_device,drivers/net/usb/hso.c,hso_create_bulk_serial_device,Unknown,Unknown,
CVE-2021-3752,torvalds/linux,1bff51ea59a9afb67d2dd78518ab0582a54a472c,net/bluetooth/l2cap_sock.c,l2cap_sock_close_cb,net/bluetooth/l2cap_sock.c,l2cap_sock_alloc_skb_cb,Unknown,Unknown,TP
CVE-2021-3752,torvalds/linux,1bff51ea59a9afb67d2dd78518ab0582a54a472c,net/bluetooth/l2cap_sock.c,l2cap_sock_close_cb,net/bluetooth/rfcomm/sock.c,rfcomm_sock_getsockopt_old,Unknown,Unknown,
CVE-2021-3752,torvalds/linux,1bff51ea59a9afb67d2dd78518ab0582a54a472c,net/bluetooth/l2cap_sock.c,l2cap_sock_teardown_cb,net/bluetooth/l2cap_sock.c,l2cap_sock_ready_cb,Unknown,Unknown,TP
CVE-2021-3752,torvalds/linux,1bff51ea59a9afb67d2dd78518ab0582a54a472c,net/bluetooth/l2cap_sock.c,l2cap_sock_teardown_cb,net/bluetooth/l2cap_sock.c,l2cap_sock_defer_cb,Unknown,Unknown,TP
CVE-2021-3753,torvalds/linux,2287a51ba822384834dafc1c798453375d1107c7,drivers/tty/vt/vt_ioctl.c,vt_k_ioctl,drivers/atm/suni.c,suni_ioctl,Unknown,Unknown,
CVE-2021-38200,torvalds/linux,60b7ed54a41b550d50caf7f2418db4a7e75b5bdc,arch/powerpc/perf/core-book3s.c,perf_instruction_pointer,arch/powerpc/perf/core-book3s.c,power_pmu_disable,Unknown,Unknown,
CVE-2021-38201,torvalds/linux,6d1c0f3d28f98ea2736128ed3e46821496dc3a8c,net/sunrpc/xdr.c,xdr_set_page_base,net/sunrpc/xdr.c,xdr_truncate_encode,Unknown,Unknown,
CVE-2021-38204,torvalds/linux,b5fdf5c6e6bee35837e160c00ac89327bdad031b,drivers/usb/host/max3421-hcd.c,max3421_urb_done,drivers/usb/host/max3421-hcd.c,max3421_check_unlink,Unknown,Unknown,
CVE-2021-38206,torvalds/linux,bddc0c411a45d3718ac535a070f349be8eca8d48,net/mac80211/tx.c,ieee80211_monitor_start_xmit,net/mac80211/iface.c,ieee80211_monitor_select_queue,Unknown,Unknown,
CVE-2021-38206,torvalds/linux,bddc0c411a45d3718ac535a070f349be8eca8d48,net/mac80211/tx.c,ieee80211_validate_radiotap_len,net/mac80211/rate.c,ieee80211_get_tx_rates,Unknown,Unknown,TP
CVE-2021-38206,torvalds/linux,bddc0c411a45d3718ac535a070f349be8eca8d48,net/mac80211/tx.c,ieee80211_validate_radiotap_len,net/mac80211/tx.c,ieee80211_duration,Unknown,Unknown,FP
CVE-2021-38206,torvalds/linux,bddc0c411a45d3718ac535a070f349be8eca8d48,net/mac80211/tx.c,ieee80211_validate_radiotap_len,net/mac80211/tx.c,ieee80211_tx_h_rate_ctrl,Unknown,Unknown,TP
CVE-2021-38207,torvalds/linux,c364df2489b8ef2f5e3159b1dff1ff1fdb16040d,drivers/net/ethernet/xilinx/ll_temac_main.c,temac_start_xmit,drivers/net/ethernet/ni/nixge.c,nixge_start_xmit,Unknown,Unknown,FP
CVE-2021-39656,torvalds/linux,14fbbc8297728e880070f7b077b3301a8c698ef9,fs/configfs/file.c,__configfs_open_file,drivers/hte/hte.c,hte_ts_get,Unknown,Unknown,
CVE-2021-39657,torvalds/linux,35fc4cd34426c242ab015ef280853b7bff101f48,drivers/scsi/ufs/ufshcd.c,ufshcd_eh_device_reset_handler,drivers/ufs/core/ufshcd.c,ufshcd_abort,Unknown,Unknown,
CVE-2021-39657,torvalds/linux,35fc4cd34426c242ab015ef280853b7bff101f48,drivers/scsi/ufs/ufshcd.c,ufshcd_eh_device_reset_handler,drivers/ufs/core/ufs-mcq.c,ufshcd_mcq_abort,Unknown,Unknown,
CVE-2021-39685,torvalds/linux,153a2d7e3350cc89d406ba2d35be8793a64c2038,drivers/usb/gadget/legacy/dbgp.c,dbgp_setup,drivers/usb/gadget/function/f_uac1.c,f_audio_setup,Unknown,Unknown,FP
CVE-2021-39711,torvalds/linux,6e6fddc78323533be570873abb728b7e0ba7e024,tools/testing/selftests/bpf/test_verifier.c,do_test_single,tools/testing/selftests/bpf/test_loader.c,do_prog_test_run,Unknown,Unknown,
CVE-2021-39713,torvalds/linux,e368fdb61d8e7c67ac70791b23345b26d7bbc661,net/sched/cls_api.c,tcf_block_release,net/sched/sch_api.c,__tc_modify_qdisc,Unknown,Unknown,
CVE-2021-39713,torvalds/linux,e368fdb61d8e7c67ac70791b23345b26d7bbc661,net/sched/cls_api.c,tcf_block_release,net/sched/sch_api.c,__tc_get_qdisc,Unknown,Unknown,
CVE-2021-39713,torvalds/linux,e368fdb61d8e7c67ac70791b23345b26d7bbc661,net/sched/cls_api.c,tcf_block_release,net/sched/sch_api.c,__tc_ctl_tclass,Unknown,Unknown,
CVE-2021-39713,torvalds/linux,e368fdb61d8e7c67ac70791b23345b26d7bbc661,net/sched/cls_api.c,tcf_block_find,net/sched/cls_api.c,tc_dump_tfilter,Unknown,Unknown,
CVE-2021-39713,torvalds/linux,e368fdb61d8e7c67ac70791b23345b26d7bbc661,net/sched/cls_api.c,tcf_block_find,net/sched/cls_api.c,tc_dump_chain,Unknown,Unknown,
CVE-2021-4083,torvalds/linux,054aa8d439b9185d4f5eb9a90282d1ce74772969,fs/file.c,__fget_files,fs/proc/fd.c,seq_show,Unknown,Unknown,
CVE-2021-4093,torvalds/linux,95e16b4792b0429f1933872f743410f00e590c55,arch/x86/kvm/x86.c,kvm_sev_es_string_io,arch/x86/kvm/svm/sev.c,sev_es_string_io,Unknown,Unknown,
CVE-2021-41073,torvalds/linux,16c8d2df7ec0eed31b7d3b61cb13206a7fb930cc,fs/io_uring.c,loop_rw_iter,fs/read_write.c,do_loop_readv_writev,Unknown,Unknown,
CVE-2021-4150,torvalds/linux,9fbfabfda25d8774c5a08634fdd2da000a924890,block/partitions/core.c,add_partition,drivers/block/ublk_drv.c,ublk_ctrl_start_dev,Unknown,Unknown,
CVE-2021-4197,torvalds/linux,1756d7994ad85c2479af6ae5a9750b92324685af,kernel/cgroup/cgroup.c,__cgroup_procs_write,kernel/cgroup/cgroup.c,cgroup_css_set_fork,Unknown,Unknown,
CVE-2021-4197,torvalds/linux,1756d7994ad85c2479af6ae5a9750b92324685af,kernel/cgroup/cgroup-v1.c,__cgroup1_procs_write,arch/x86/kernel/cpu/resctrl/rdtgroup.c,rdtgroup_task_write_permission,Unknown,Unknown,
CVE-2021-4203,torvalds/linux,35306eb23814444bd4021f8a1c3047d3cb0c8b2b,net/core/sock.c,__sk_destruct,net/bluetooth/hci_sock.c,hci_sock_copy_creds,Unknown,Unknown,
CVE-2021-4203,torvalds/linux,35306eb23814444bd4021f8a1c3047d3cb0c8b2b,net/unix/af_unix.c,copy_peercred,net/unix/af_unix.c,copy_peercred,Unknown,Unknown,
CVE-2021-4203,torvalds/linux,35306eb23814444bd4021f8a1c3047d3cb0c8b2b,net/core/sock.c,sock_init_data,net/unix/af_unix.c,init_peercred,Unknown,Unknown,
CVE-2021-43976,torvalds/linux,04d80663f67ccef893061b49ec8a42ff7045ae84,drivers/net/wireless/marvell/mwifiex/usb.c,mwifiex_usb_recv,drivers/net/usb/ax88179_178a.c,ax88179_rx_fixup,Unknown,Unknown,
CVE-2021-44733,torvalds/linux,dfd0743f1d9ea76931510ed150334d571fbab49d,drivers/tee/tee_shm.c,tee_shm_release,drivers/soc/qcom/apr.c,gpr_free_port,Unknown,Unknown,TP
CVE-2021-44733,torvalds/linux,dfd0743f1d9ea76931510ed150334d571fbab49d,drivers/tee/tee_shm.c,tee_shm_get_fd,drivers/gpu/drm/amd/amdgpu/amdgpu_amdkfd_gpuvm.c,amdgpu_amdkfd_gpuvm_export_dmabuf,Unknown,Unknown,
CVE-2021-45485,torvalds/linux,62f20e068ccc50d6ab66fdb72ba90da2b9418c99,net/ipv6/output_core.c,__ipv6_select_ident,net/ipv4/route.c,__ip_select_ident,Unknown,Unknown,
CVE-2021-46906,torvalds/linux,6be388f4a35d2ce5ef7dbf635a8964a5da7f799f,include/linux/hid.h,hid_report_len,drivers/staging/greybus/hid.c,gb_hid_report_len,Unknown,Unknown,TP
CVE-2021-46913,torvalds/linux,4d8f9065830e526c83199186c5f56a6514f457d2,net/netfilter/nf_tables_api.c,nft_set_elem_expr_setup,net/netfilter/nf_tables_api.c,nf_tables_commit_chain_prepare,Unknown,Unknown,
CVE-2021-46920,torvalds/linux,ea941ac294d75d0ace50797aebf0056f6f8f7a7f,drivers/dma/idxd/irq.c,process_misc_interrupts,drivers/dma/idxd/device.c,idxd_device_evl_setup,Unknown,Unknown,
CVE-2021-46931,torvalds/linux,918fc3855a6507a200e9cf22c20be852c0982687,drivers/net/ethernet/mellanox/mlx5/core/en/reporter_tx.c,mlx5e_reporter_tx_timeout,drivers/net/ethernet/mellanox/mlx5/core/en/reporter_rx.c,mlx5e_reporter_rq_cqe_err,Unknown,Unknown,
CVE-2021-46934,torvalds/linux,bb436283e25aaf1533ce061605d23a9564447bdf,drivers/i2c/i2c-dev.c,compat_i2cdev_ioctl,drivers/vfio/vfio_main.c,vfio_ioctl_device_feature_logging_start,Unknown,Unknown,
CVE-2021-46938,torvalds/linux,8e947c8f4a5620df77e43c9c75310dc510250166,drivers/md/dm-rq.c,dm_mq_init_request_queue,net/9p/trans_virtio.c,p9_virtio_probe,Unknown,Unknown,
CVE-2021-46938,torvalds/linux,8e947c8f4a5620df77e43c9c75310dc510250166,drivers/md/dm-rq.c,dm_mq_init_request_queue,drivers/mtd/mtd_blkdevs.c,add_mtd_blktrans_dev,Unknown,Unknown,
CVE-2021-46938,torvalds/linux,8e947c8f4a5620df77e43c9c75310dc510250166,drivers/md/dm-rq.c,dm_mq_init_request_queue,net/netfilter/nf_tables_api.c,nf_tables_newset,Unknown,Unknown,
CVE-2021-46938,torvalds/linux,8e947c8f4a5620df77e43c9c75310dc510250166,drivers/md/dm-rq.c,dm_mq_init_request_queue,drivers/mmc/core/block.c,mmc_blk_alloc_req,Unknown,Unknown,
CVE-2021-46939,torvalds/linux,aafe104aa9096827a429bc1358f8260ee565b7cc,kernel/trace/trace_clock.c,trace_clock_global,kernel/trace/trace_sched_switch.c,saved_cmdlines_start,Unknown,Unknown,
CVE-2021-46939,torvalds/linux,aafe104aa9096827a429bc1358f8260ee565b7cc,kernel/trace/trace_clock.c,trace_clock_global,arch/s390/kernel/smp.c,smp_emergency_stop,Unknown,Unknown,
CVE-2021-46940,torvalds/linux,13a779de4175df602366d129e41782ad7168cef0,tools/power/x86/turbostat/turbostat.c,update_msr_sum,tools/testing/selftests/bpf/bpf_arena_alloc.h,bpf_alloc,Unknown,Unknown,
CVE-2021-46941,torvalds/linux,f88359e1588b85cf0e8209ab7d6620085f3441d9,drivers/usb/dwc3/core.c,__dwc3_set_mode,drivers/usb/dwc3/drd.c,dwc3_otg_update,Unknown,Unknown,
CVE-2021-46941,torvalds/linux,f88359e1588b85cf0e8209ab7d6620085f3441d9,drivers/usb/dwc3/core.c,dwc3_probe,drivers/usb/dwc3/core.c,dwc3_core_init_mode,Unknown,Unknown,
CVE-2021-46942,torvalds/linux,734551df6f9bedfbefcd113ede665945e9de0b99,fs/io_uring.c,io_sqpoll_cancel_cb,io_uring/sqpoll.c,io_attach_sq_data,Unknown,Unknown,
CVE-2021-46947,torvalds/linux,99ba0ea616aabdc8e26259fd722503e012199a76,drivers/net/ethernet/sfc/efx_channels.c,efx_set_channels,drivers/net/ethernet/sfc/siena/efx_channels.c,efx_siena_set_channels,Unknown,Unknown,
CVE-2021-46947,torvalds/linux,99ba0ea616aabdc8e26259fd722503e012199a76,drivers/net/ethernet/sfc/efx_channels.c,efx_set_channels,drivers/net/ethernet/sfc/efx_channels.c,efx_set_channels,Unknown,Unknown,
CVE-2021-46947,torvalds/linux,99ba0ea616aabdc8e26259fd722503e012199a76,drivers/net/ethernet/sfc/efx_channels.c,efx_set_channels,drivers/net/ethernet/sfc/siena/efx_channels.c,efx_allocate_msix_channels,Unknown,Unknown,
CVE-2021-46947,torvalds/linux,99ba0ea616aabdc8e26259fd722503e012199a76,drivers/net/ethernet/sfc/efx_channels.c,efx_set_channels,drivers/net/ethernet/sfc/efx_channels.c,efx_allocate_msix_channels,Unknown,Unknown,
CVE-2021-46956,torvalds/linux,c79c5e0178922a9e092ec8fed026750f39dcaef4,fs/fuse/virtio_fs.c,virtio_fs_probe,fs/fuse/virtio_fs.c,virtio_fs_probe,Unknown,Unknown,FP
CVE-2021-46958,torvalds/linux,061dde8245356d8864d29e25207aa4daa0be4d3c,fs/btrfs/transaction.c,cleanup_transaction,drivers/nvdimm/bus.c,nd_bus_remove,Unknown,Unknown,
CVE-2021-46961,torvalds/linux,a97709f563a078e259bf0861cd259aa60332890a,drivers/irqchip/irq-gic-v3.c,gic_handle_irq,drivers/irqchip/irq-gic-v3.c,__gic_handle_irq_from_irqson,Unknown,Unknown,
CVE-2021-46963,torvalds/linux,6641df81ab799f28a5d564f860233dd26cca0d93,drivers/scsi/qla2xxx/qla_os.c,qla2xxx_mqueuecommand,drivers/scsi/qla2xxx/qla_nvme.c,qla_nvme_release_fcp_cmd_kref,Unknown,Unknown,
CVE-2021-46967,torvalds/linux,3a3e0fad16d40a2aa68ddf7eea4acdf48b22dd44,drivers/vhost/vdpa.c,vhost_vdpa_mmap,drivers/uio/uio.c,uio_mmap_physical,Unknown,Unknown,
CVE-2021-46967,torvalds/linux,3a3e0fad16d40a2aa68ddf7eea4acdf48b22dd44,drivers/vhost/vdpa.c,vhost_vdpa_mmap,drivers/char/uv_mmtimer.c,uv_mmtimer_mmap,Unknown,Unknown,
CVE-2021-46980,torvalds/linux,1f4642b72be79757f050924a9b9673b6a02034bc,drivers/usb/typec/ucsi/ucsi.c,ucsi_pwr_opmode_change,drivers/usb/typec/tcpm/tcpm.c,run_state_machine,Unknown,Unknown,
CVE-2021-46982,torvalds/linux,a949dc5f2c5cfe0c910b664650f45371254c0744,fs/f2fs/compress.c,prepare_compress_overwrite,fs/f2fs/file.c,redirty_blocks,Unknown,Unknown,
CVE-2021-46994,torvalds/linux,03c427147b2d3e503af258711af4fc792b89b0af,drivers/net/can/spi/mcp251x.c,mcp251x_can_probe,drivers/net/can/spi/hi311x.c,hi3110_can_probe,Unknown,Unknown,TP
CVE-2021-46994,torvalds/linux,03c427147b2d3e503af258711af4fc792b89b0af,drivers/net/can/spi/mcp251x.c,mcp251x_stop,drivers/net/can/spi/hi311x.c,hi3110_stop,Unknown,Unknown,TP
CVE-2021-46994,torvalds/linux,03c427147b2d3e503af258711af4fc792b89b0af,drivers/net/can/spi/mcp251x.c,mcp251x_can_probe,drivers/net/can/spi/hi311x.c,hi3110_open,Unknown,Unknown,TP
CVE-2021-46994,torvalds/linux,03c427147b2d3e503af258711af4fc792b89b0af,drivers/net/can/spi/mcp251x.c,mcp251x_can_remove,drivers/net/can/spi/hi311x.c,hi3110_can_remove,Unknown,Unknown,TP
CVE-2021-46994,torvalds/linux,03c427147b2d3e503af258711af4fc792b89b0af,drivers/net/can/spi/mcp251x.c,mcp251x_can_remove,drivers/net/can/spi/mcp251x.c,mcp251x_stop,Unknown,Unknown,
CVE-2021-46995,torvalds/linux,4cc7faa406975b460aa674606291dea197c1210c,drivers/net/can/spi/mcp251xfd/mcp251xfd-core.c,mcp251xfd_probe,drivers/usb/musb/mpfs.c,mpfs_probe,Unknown,Unknown,
CVE-2021-47001,torvalds/linux,35d8b10a25884050bb3b0149b62c3818ec59f77c,net/sunrpc/xprtrdma/rpc_rdma.c,rpcrdma_reply_handler,net/sunrpc/xprtrdma/verbs.c,rpcrdma_xprt_connect,Unknown,Unknown,
CVE-2021-47002,torvalds/linux,b9f83ffaa0c096b4c832a43964fe6bff3acffe10,net/sunrpc/svc.c,svc_rqst_free,net/sunrpc/svc.c,svc_prepare_thread,Unknown,Unknown,
