repo,vul_id,file_path,confidence_locations
torvalds/linux,CVE-2022-1055,outputs/results/torvalds/linux/CVE-2022-1055_repo_findings.json,[0]; [1]; [2]; ... and 11 more
torvalds/linux,CVE-2022-1184,outputs/results/torvalds/linux/CVE-2022-1184_repo_findings.json,[0]; [1]
torvalds/linux,CVE-2022-1280,outputs/results/torvalds/linux/CVE-2022-1280_repo_findings.json,[0]; [1]; [2]; ... and 7 more
torvalds/linux,CVE-2022-1353,outputs/results/torvalds/linux/CVE-2022-1353_repo_findings.json,[0]; [1]
torvalds/linux,CVE-2022-1462,outputs/results/torvalds/linux/CVE-2022-1462_repo_findings.json,[0]; [1]; [2]; ... and 7 more
torvalds/linux,CVE-2022-1508,outputs/results/torvalds/linux/CVE-2022-1508_repo_findings.json,[0]; [1]; [2]
torvalds/linux,CVE-2022-1652,outputs/results/torvalds/linux/CVE-2022-1652_repo_findings.json,[0]; [1]; [2]; ... and 10 more
torvalds/linux,CVE-2022-1679,outputs/results/torvalds/linux/CVE-2022-1679_repo_findings.json,[0]; [1]; [2]
torvalds/linux,CVE-2022-1734,outputs/results/torvalds/linux/CVE-2022-1734_repo_findings.json,[0]; [1]; [2]
torvalds/linux,CVE-2022-1852,outputs/results/torvalds/linux/CVE-2022-1852_repo_findings.json,[0]; [1]; [2]
torvalds/linux,CVE-2022-1998,outputs/results/torvalds/linux/CVE-2022-1998_repo_findings.json,[0]; [1]; [2]; ... and 3 more
torvalds/linux,CVE-2022-20422,outputs/results/torvalds/linux/CVE-2022-20422_repo_findings.json,[0]; [1]; [2]
torvalds/linux,CVE-2022-21123,outputs/results/torvalds/linux/CVE-2022-21123_repo_findings.json,[0]; [1]; [2]; ... and 4 more
torvalds/linux,CVE-2022-21125,outputs/results/torvalds/linux/CVE-2022-21125_repo_findings.json,[0]; [1]; [2]
torvalds/linux,CVE-2022-21385,outputs/results/torvalds/linux/CVE-2022-21385_repo_findings.json,[0]; [1]; [2]; ... and 19 more
torvalds/linux,CVE-2022-22942,outputs/results/torvalds/linux/CVE-2022-22942_repo_findings.json,[0]; [1]; [2]; ... and 9 more
torvalds/linux,CVE-2022-23037,outputs/results/torvalds/linux/CVE-2022-23037_repo_findings.json,[0]
torvalds/linux,CVE-2022-24448,outputs/results/torvalds/linux/CVE-2022-24448_repo_findings.json,[0]; [1]
torvalds/linux,CVE-2022-25258,outputs/results/torvalds/linux/CVE-2022-25258_repo_findings.json,[0]; [1]; [2]; ... and 1 more
torvalds/linux,CVE-2022-26373,outputs/results/torvalds/linux/CVE-2022-26373_repo_findings.json,[0]; [1]; [2]; ... and 4 more
torvalds/linux,CVE-2022-26966,outputs/results/torvalds/linux/CVE-2022-26966_repo_findings.json,[0]; [1]; [2]; ... and 1 more
torvalds/linux,CVE-2022-2785,outputs/results/torvalds/linux/CVE-2022-2785_repo_findings.json,[0]; [1]
torvalds/linux,CVE-2022-27950,outputs/results/torvalds/linux/CVE-2022-27950_repo_findings.json,[0]; [1]; [2]; ... and 7 more
torvalds/linux,CVE-2022-28356,outputs/results/torvalds/linux/CVE-2022-28356_repo_findings.json,[0]; [1]; [2]; ... and 16 more
torvalds/linux,CVE-2022-28388,outputs/results/torvalds/linux/CVE-2022-28388_repo_findings.json,[0]; [1]; [2]; ... and 7 more
torvalds/linux,CVE-2022-28389,outputs/results/torvalds/linux/CVE-2022-28389_repo_findings.json,[0]; [1]; [2]; ... and 1 more
torvalds/linux,CVE-2022-28390,outputs/results/torvalds/linux/CVE-2022-28390_repo_findings.json,[0]; [1]; [2]; ... and 3 more
torvalds/linux,CVE-2022-29581,outputs/results/torvalds/linux/CVE-2022-29581_repo_findings.json,[0]; [1]; [2]; ... and 1 more
torvalds/linux,CVE-2022-2977,outputs/results/torvalds/linux/CVE-2022-2977_repo_findings.json,[0]; [1]; [2]; ... and 21 more
torvalds/linux,CVE-2022-2978,outputs/results/torvalds/linux/CVE-2022-2978_repo_findings.json,[0]; [1]; [2]; ... and 7 more
torvalds/linux,CVE-2022-30594,outputs/results/torvalds/linux/CVE-2022-30594_repo_findings.json,[0]; [1]; [2]; ... and 4 more
torvalds/linux,CVE-2022-3107,outputs/results/torvalds/linux/CVE-2022-3107_repo_findings.json,[0]
torvalds/linux,CVE-2022-3108,outputs/results/torvalds/linux/CVE-2022-3108_repo_findings.json,[0]; [1]; [2]; ... and 7 more
torvalds/linux,CVE-2022-3110,outputs/results/torvalds/linux/CVE-2022-3110_repo_findings.json,[0]; [1]
torvalds/linux,CVE-2022-3202,outputs/results/torvalds/linux/CVE-2022-3202_repo_findings.json,[0]; [1]
torvalds/linux,CVE-2022-3239,outputs/results/torvalds/linux/CVE-2022-3239_repo_findings.json,[0]
torvalds/linux,CVE-2022-3521,outputs/results/torvalds/linux/CVE-2022-3521_repo_findings.json,[0]; [1]; [2]; ... and 4 more
torvalds/linux,CVE-2022-3522,outputs/results/torvalds/linux/CVE-2022-3522_repo_findings.json,[0]; [1]; [2]; ... and 2 more
torvalds/linux,CVE-2022-3565,outputs/results/torvalds/linux/CVE-2022-3565_repo_findings.json,[0]; [1]; [2]
torvalds/linux,CVE-2022-3566,outputs/results/torvalds/linux/CVE-2022-3566_repo_findings.json,[0]; [1]; [2]; ... and 13 more
torvalds/linux,CVE-2022-3567,outputs/results/torvalds/linux/CVE-2022-3567_repo_findings.json,[0]; [1]; [2]; ... and 18 more
torvalds/linux,CVE-2022-3577,outputs/results/torvalds/linux/CVE-2022-3577_repo_findings.json,[0]; [1]; [2]
torvalds/linux,CVE-2022-3586,outputs/results/torvalds/linux/CVE-2022-3586_repo_findings.json,[0]; [1]; [2]; ... and 3 more
torvalds/linux,CVE-2022-3619,outputs/results/torvalds/linux/CVE-2022-3619_repo_findings.json,[0]; [1]; [2]; ... and 6 more
torvalds/linux,CVE-2022-36280,outputs/results/torvalds/linux/CVE-2022-36280_repo_findings.json,[0]; [1]
torvalds/linux,CVE-2022-39188,outputs/results/torvalds/linux/CVE-2022-39188_repo_findings.json,[0]; [1]; [2]
torvalds/linux,CVE-2022-4129,outputs/results/torvalds/linux/CVE-2022-4129_repo_findings.json,[0]; [1]; [2]; ... and 13 more
torvalds/linux,CVE-2022-42432,outputs/results/torvalds/linux/CVE-2022-42432_repo_findings.json,[0]; [1]; [2]; ... and 7 more
torvalds/linux,CVE-2022-42703,outputs/results/torvalds/linux/CVE-2022-42703_repo_findings.json,[0]; [1]; [2]; ... and 12 more
torvalds/linux,CVE-2022-42720,outputs/results/torvalds/linux/CVE-2022-42720_repo_findings.json,[0]; [1]; [2]; ... and 1 more
torvalds/linux,CVE-2022-42722,outputs/results/torvalds/linux/CVE-2022-42722_repo_findings.json,[0]; [1]
torvalds/linux,CVE-2022-45869,outputs/results/torvalds/linux/CVE-2022-45869_repo_findings.json,[0]; [1]; [2]; ... and 8 more
torvalds/linux,CVE-2022-4696,outputs/results/torvalds/linux/CVE-2022-4696_repo_findings.json,[0]; [1]; [2]; ... and 2 more
torvalds/linux,CVE-2022-47941,outputs/results/torvalds/linux/CVE-2022-47941_repo_findings.json,[0]; [1]; [2]; ... and 2 more
torvalds/linux,CVE-2022-47942,outputs/results/torvalds/linux/CVE-2022-47942_repo_findings.json,[0]; [1]; [2]; ... and 13 more
torvalds/linux,CVE-2022-48627,outputs/results/torvalds/linux/CVE-2022-48627_repo_findings.json,[0]; [1]
torvalds/linux,CVE-2023-0459,outputs/results/torvalds/linux/CVE-2023-0459_repo_findings.json,[0]; [1]; [2]; ... and 3 more
torvalds/linux,CVE-2023-0590,outputs/results/torvalds/linux/CVE-2023-0590_repo_findings.json,[0]; [1]; [2]; ... and 4 more
torvalds/linux,CVE-2023-1073,outputs/results/torvalds/linux/CVE-2023-1073_repo_findings.json,[0]; [1]; [2]; ... and 5 more
torvalds/linux,CVE-2023-1249,outputs/results/torvalds/linux/CVE-2023-1249_repo_findings.json,[0]; [1]; [2]; ... and 4 more
torvalds/linux,CVE-2023-1513,outputs/results/torvalds/linux/CVE-2023-1513_repo_findings.json,[0]
torvalds/linux,CVE-2023-1838,outputs/results/torvalds/linux/CVE-2023-1838_repo_findings.json,[0]; [1]; [2]; ... and 2 more
torvalds/linux,CVE-2023-1989,outputs/results/torvalds/linux/CVE-2023-1989_repo_findings.json,[0]; [1]; [2]; ... and 6 more
torvalds/linux,CVE-2023-1998,outputs/results/torvalds/linux/CVE-2023-1998_repo_findings.json,[0]; [1]; [2]; ... and 3 more
torvalds/linux,CVE-2023-21255,outputs/results/torvalds/linux/CVE-2023-21255_repo_findings.json,[0]; [1]; [2]
torvalds/linux,CVE-2023-21264,outputs/results/torvalds/linux/CVE-2023-21264_repo_findings.json,[0]; [1]; [2]
torvalds/linux,CVE-2023-2177,outputs/results/torvalds/linux/CVE-2023-2177_repo_findings.json,[0]; [1]; [2]; ... and 2 more
torvalds/linux,CVE-2023-2248,outputs/results/torvalds/linux/CVE-2023-2248_repo_findings.json,[0]
torvalds/linux,CVE-2023-22999,outputs/results/torvalds/linux/CVE-2023-22999_repo_findings.json,[0]
torvalds/linux,CVE-2023-23000,outputs/results/torvalds/linux/CVE-2023-23000_repo_findings.json,[0]; [1]; [2]; ... and 2 more
torvalds/linux,CVE-2023-23006,outputs/results/torvalds/linux/CVE-2023-23006_repo_findings.json,[0]; [1]; [2]
torvalds/linux,CVE-2023-23455,outputs/results/torvalds/linux/CVE-2023-23455_repo_findings.json,[0]; [1]; [2]; ... and 2 more
torvalds/linux,CVE-2023-25775,outputs/results/torvalds/linux/CVE-2023-25775_repo_findings.json,[0]; [1]; [2]; ... and 4 more
torvalds/linux,CVE-2023-28327,outputs/results/torvalds/linux/CVE-2023-28327_repo_findings.json,[0]; [1]; [2]; ... and 15 more
torvalds/linux,CVE-2023-28466,outputs/results/torvalds/linux/CVE-2023-28466_repo_findings.json,[0]; [1]
torvalds/linux,CVE-2023-2898,outputs/results/torvalds/linux/CVE-2023-2898_repo_findings.json,[0]; [1]; [2]; ... and 24 more
torvalds/linux,CVE-2023-3006,outputs/results/torvalds/linux/CVE-2023-3006_repo_findings.json,[0]
torvalds/linux,CVE-2023-30456,outputs/results/torvalds/linux/CVE-2023-30456_repo_findings.json,[0]; [1]
torvalds/linux,CVE-2023-31436,outputs/results/torvalds/linux/CVE-2023-31436_repo_findings.json,[0]
torvalds/linux,CVE-2023-3268,outputs/results/torvalds/linux/CVE-2023-3268_repo_findings.json,[0]; [1]
torvalds/linux,CVE-2023-3338,outputs/results/torvalds/linux/CVE-2023-3338_repo_findings.json,[0]; [1]; [2]; ... and 15 more
torvalds/linux,CVE-2023-3357,outputs/results/torvalds/linux/CVE-2023-3357_repo_findings.json,[0]
torvalds/linux,CVE-2023-3567,outputs/results/torvalds/linux/CVE-2023-3567_repo_findings.json,[0]
torvalds/linux,CVE-2023-3772,outputs/results/torvalds/linux/CVE-2023-3772_repo_findings.json,[0]
torvalds/linux,CVE-2023-39194,outputs/results/torvalds/linux/CVE-2023-39194_repo_findings.json,[0]; [1]
torvalds/linux,CVE-2023-40283,outputs/results/torvalds/linux/CVE-2023-40283_repo_findings.json,[0]; [1]
torvalds/linux,CVE-2023-4194,outputs/results/torvalds/linux/CVE-2023-4194_repo_findings.json,[0]
torvalds/linux,CVE-2023-4206,outputs/results/torvalds/linux/CVE-2023-4206_repo_findings.json,[0]; [1]
torvalds/linux,CVE-2023-4207,outputs/results/torvalds/linux/CVE-2023-4207_repo_findings.json,[0]; [1]; [2]; ... and 1 more
torvalds/linux,CVE-2023-4273,outputs/results/torvalds/linux/CVE-2023-4273_repo_findings.json,[0]; [1]; [2]
torvalds/linux,CVE-2023-4623,outputs/results/torvalds/linux/CVE-2023-4623_repo_findings.json,[0]; [1]
torvalds/linux,CVE-2023-51779,outputs/results/torvalds/linux/CVE-2023-51779_repo_findings.json,[0]; [1]; [2]; ... and 17 more
torvalds/linux,CVE-2023-51780,outputs/results/torvalds/linux/CVE-2023-51780_repo_findings.json,[0]; [1]; [2]; ... and 7 more
torvalds/linux,CVE-2023-5197,outputs/results/torvalds/linux/CVE-2023-5197_repo_findings.json,[0]; [1]; [2]; ... and 7 more
torvalds/linux,CVE-2023-52340,outputs/results/torvalds/linux/CVE-2023-52340_repo_findings.json,[0]; [1]; [2]; ... and 5 more
torvalds/linux,CVE-2023-52435,outputs/results/torvalds/linux/CVE-2023-52435_repo_findings.json,[0]
torvalds/linux,CVE-2023-52443,outputs/results/torvalds/linux/CVE-2023-52443_repo_findings.json,[0]
torvalds/linux,CVE-2023-52444,outputs/results/torvalds/linux/CVE-2023-52444_repo_findings.json,[0]
torvalds/linux,CVE-2023-52456,outputs/results/torvalds/linux/CVE-2023-52456_repo_findings.json,[0]; [1]; [2]; ... and 2 more
torvalds/linux,CVE-2023-52457,outputs/results/torvalds/linux/CVE-2023-52457_repo_findings.json,[0]; [1]; [2]; ... and 5 more
torvalds/linux,CVE-2023-52458,outputs/results/torvalds/linux/CVE-2023-52458_repo_findings.json,[0]; [1]
torvalds/linux,CVE-2023-52462,outputs/results/torvalds/linux/CVE-2023-52462_repo_findings.json,[0]; [1]; [2]
torvalds/linux,CVE-2023-52473,outputs/results/torvalds/linux/CVE-2023-52473_repo_findings.json,[0]; [1]; [2]; ... and 1 more
torvalds/linux,CVE-2023-52478,outputs/results/torvalds/linux/CVE-2023-52478_repo_findings.json,[0]
torvalds/linux,CVE-2023-52479,outputs/results/torvalds/linux/CVE-2023-52479_repo_findings.json,[0]; [1]
torvalds/linux,CVE-2023-52489,outputs/results/torvalds/linux/CVE-2023-52489_repo_findings.json,[0]; [1]; [2]
torvalds/linux,CVE-2023-52507,outputs/results/torvalds/linux/CVE-2023-52507_repo_findings.json,[0]
torvalds/linux,CVE-2023-52512,outputs/results/torvalds/linux/CVE-2023-52512_repo_findings.json,[0]; [1]; [2]; ... and 3 more
torvalds/linux,CVE-2023-52515,outputs/results/torvalds/linux/CVE-2023-52515_repo_findings.json,[0]; [1]; [2]; ... and 7 more
torvalds/linux,CVE-2023-52520,outputs/results/torvalds/linux/CVE-2023-52520_repo_findings.json,[0]
torvalds/linux,CVE-2023-52526,outputs/results/torvalds/linux/CVE-2023-52526_repo_findings.json,[0]; [1]; [2]; ... and 7 more
torvalds/linux,CVE-2023-52527,outputs/results/torvalds/linux/CVE-2023-52527_repo_findings.json,[0]; [1]
torvalds/linux,CVE-2023-52573,outputs/results/torvalds/linux/CVE-2023-52573_repo_findings.json,[0]
torvalds/linux,CVE-2023-52578,outputs/results/torvalds/linux/CVE-2023-52578_repo_findings.json,[0]; [1]; [2]; ... and 27 more
torvalds/linux,CVE-2023-52580,outputs/results/torvalds/linux/CVE-2023-52580_repo_findings.json,[0]; [1]; [2]
torvalds/linux,CVE-2023-52588,outputs/results/torvalds/linux/CVE-2023-52588_repo_findings.json,[0]; [1]; [2]; ... and 22 more
torvalds/linux,CVE-2023-52589,outputs/results/torvalds/linux/CVE-2023-52589_repo_findings.json,[0]; [1]; [2]; ... and 2 more
torvalds/linux,CVE-2023-52590,outputs/results/torvalds/linux/CVE-2023-52590_repo_findings.json,[0]
torvalds/linux,CVE-2023-52593,outputs/results/torvalds/linux/CVE-2023-52593_repo_findings.json,[0]; [1]; [2]; ... and 1 more
torvalds/linux,CVE-2023-52615,outputs/results/torvalds/linux/CVE-2023-52615_repo_findings.json,[0]; [1]; [2]; ... and 4 more
torvalds/linux,CVE-2023-52620,outputs/results/torvalds/linux/CVE-2023-52620_repo_findings.json,[0]; [1]; [2]
torvalds/linux,CVE-2023-52622,outputs/results/torvalds/linux/CVE-2023-52622_repo_findings.json,[0]; [1]; [2]; ... and 4 more
torvalds/linux,CVE-2023-52625,outputs/results/torvalds/linux/CVE-2023-52625_repo_findings.json,[0]; [1]; [2]; ... and 15 more
torvalds/linux,CVE-2023-52640,outputs/results/torvalds/linux/CVE-2023-52640_repo_findings.json,[0]; [1]; [2]
torvalds/linux,CVE-2023-5717,outputs/results/torvalds/linux/CVE-2023-5717_repo_findings.json,[0]; [1]; [2]; ... and 5 more
torvalds/linux,CVE-2023-6039,outputs/results/torvalds/linux/CVE-2023-6039_repo_findings.json,[0]; [1]
torvalds/linux,CVE-2023-6121,outputs/results/torvalds/linux/CVE-2023-6121_repo_findings.json,[0]; [1]
torvalds/linux,CVE-2023-6176,outputs/results/torvalds/linux/CVE-2023-6176_repo_findings.json,[0]; [1]; [2]; ... and 4 more
torvalds/linux,CVE-2023-6622,outputs/results/torvalds/linux/CVE-2023-6622_repo_findings.json,[0]; [1]
torvalds/linux,CVE-2023-6915,outputs/results/torvalds/linux/CVE-2023-6915_repo_findings.json,[0]; [1]; [2]; ... and 3 more
torvalds/linux,CVE-2023-6931,outputs/results/torvalds/linux/CVE-2023-6931_repo_findings.json,[0]; [1]
torvalds/linux,CVE-2023-7192,outputs/results/torvalds/linux/CVE-2023-7192_repo_findings.json,[0]; [1]; [2]; ... and 3 more
torvalds/linux,CVE-2024-0443,outputs/results/torvalds/linux/CVE-2024-0443_repo_findings.json,[0]; [1]; [2]; ... and 1 more
torvalds/linux,CVE-2024-23307,outputs/results/torvalds/linux/CVE-2024-23307_repo_findings.json,[0]; [1]; [2]; ... and 7 more
torvalds/linux,CVE-2024-25744,outputs/results/torvalds/linux/CVE-2024-25744_repo_findings.json,[0]; [1]; [2]; ... and 1 more
torvalds/linux,CVE-2024-26581,outputs/results/torvalds/linux/CVE-2024-26581_repo_findings.json,[0]; [1]; [2]; ... and 1 more
torvalds/linux,CVE-2024-26582,outputs/results/torvalds/linux/CVE-2024-26582_repo_findings.json,[0]; [1]; [2]; ... and 2 more
torvalds/linux,CVE-2024-26591,outputs/results/torvalds/linux/CVE-2024-26591_repo_findings.json,[0]
torvalds/linux,CVE-2024-26593,outputs/results/torvalds/linux/CVE-2024-26593_repo_findings.json,[0]; [1]; [2]; ... and 9 more
torvalds/linux,CVE-2024-26601,outputs/results/torvalds/linux/CVE-2024-26601_repo_findings.json,[0]; [1]
torvalds/linux,CVE-2024-26603,outputs/results/torvalds/linux/CVE-2024-26603_repo_findings.json,[0]; [1]
torvalds/linux,CVE-2024-26615,outputs/results/torvalds/linux/CVE-2024-26615_repo_findings.json,[0]; [1]
torvalds/linux,CVE-2024-26629,outputs/results/torvalds/linux/CVE-2024-26629_repo_findings.json,[0]; [1]
torvalds/linux,CVE-2024-26632,outputs/results/torvalds/linux/CVE-2024-26632_repo_findings.json,[0]; [1]
torvalds/linux,CVE-2024-26642,outputs/results/torvalds/linux/CVE-2024-26642_repo_findings.json,[0]; [1]
torvalds/linux,CVE-2024-26649,outputs/results/torvalds/linux/CVE-2024-26649_repo_findings.json,[0]; [1]; [2]; ... and 7 more
torvalds/linux,CVE-2024-26657,outputs/results/torvalds/linux/CVE-2024-26657_repo_findings.json,[0]
torvalds/linux,CVE-2024-26685,outputs/results/torvalds/linux/CVE-2024-26685_repo_findings.json,[0]; [1]; [2]; ... and 4 more
torvalds/linux,CVE-2024-26700,outputs/results/torvalds/linux/CVE-2024-26700_repo_findings.json,[0]
torvalds/linux,CVE-2024-26704,outputs/results/torvalds/linux/CVE-2024-26704_repo_findings.json,[0]
torvalds/linux,CVE-2024-26706,outputs/results/torvalds/linux/CVE-2024-26706_repo_findings.json,[0]; [1]; [2]; ... and 10 more
torvalds/linux,CVE-2024-26719,outputs/results/torvalds/linux/CVE-2024-26719_repo_findings.json,[0]; [1]; [2]; ... and 2 more
torvalds/linux,CVE-2024-26726,outputs/results/torvalds/linux/CVE-2024-26726_repo_findings.json,[0]; [1]
torvalds/linux,CVE-2024-26741,outputs/results/torvalds/linux/CVE-2024-26741_repo_findings.json,[0]; [1]; [2]; ... and 3 more
torvalds/linux,CVE-2024-26758,outputs/results/torvalds/linux/CVE-2024-26758_repo_findings.json,[0]
torvalds/linux,CVE-2024-26761,outputs/results/torvalds/linux/CVE-2024-26761_repo_findings.json,[0]; [1]; [2]; ... and 1 more
torvalds/linux,CVE-2024-26763,outputs/results/torvalds/linux/CVE-2024-26763_repo_findings.json,[0]
torvalds/linux,CVE-2024-26764,outputs/results/torvalds/linux/CVE-2024-26764_repo_findings.json,[0]
torvalds/linux,CVE-2024-26767,outputs/results/torvalds/linux/CVE-2024-26767_repo_findings.json,[0]; [1]; [2]
torvalds/linux,CVE-2024-26771,outputs/results/torvalds/linux/CVE-2024-26771_repo_findings.json,[0]; [1]; [2]; ... and 12 more
torvalds/linux,CVE-2024-26772,outputs/results/torvalds/linux/CVE-2024-26772_repo_findings.json,[0]; [1]; [2]
torvalds/linux,CVE-2024-26774,outputs/results/torvalds/linux/CVE-2024-26774_repo_findings.json,[0]
torvalds/linux,CVE-2024-26807,outputs/results/torvalds/linux/CVE-2024-26807_repo_findings.json,[0]; [1]; [2]; ... and 17 more
uclouvain/openjpeg,CVE-2020-27823,outputs/results/uclouvain/openjpeg/CVE-2020-27823_repo_findings.json,[0]
uclouvain/openjpeg,CVE-2020-27842,outputs/results/uclouvain/openjpeg/CVE-2020-27842_repo_findings.json,[0]; [1]; [2]; ... and 4 more
wireshark/wireshark,CVE-2020-11647,outputs/results/wireshark/wireshark/CVE-2020-11647_repo_findings.json,[0]; [1]; [2]; ... and 7 more
wireshark/wireshark,CVE-2020-25862,outputs/results/wireshark/wireshark/CVE-2020-25862_repo_findings.json,[0]; [1]; [2]; ... and 1 more
wireshark/wireshark,CVE-2020-26418,outputs/results/wireshark/wireshark/CVE-2020-26418_repo_findings.json,[0]; [1]; [2]; ... and 36 more
wireshark/wireshark,CVE-2020-26420,outputs/results/wireshark/wireshark/CVE-2020-26420_repo_findings.json,[0]; [1]
wireshark/wireshark,CVE-2020-26421,outputs/results/wireshark/wireshark/CVE-2020-26421_repo_findings.json,[0]
wireshark/wireshark,CVE-2020-28030,outputs/results/wireshark/wireshark/CVE-2020-28030_repo_findings.json,[0]; [1]; [2]; ... and 1 more
wireshark/wireshark,CVE-2021-22191,outputs/results/wireshark/wireshark/CVE-2021-22191_repo_findings.json,[0]; [1]; [2]; ... and 5 more
wireshark/wireshark,CVE-2021-22235,outputs/results/wireshark/wireshark/CVE-2021-22235_repo_findings.json,[0]
wireshark/wireshark,CVE-2021-39922,outputs/results/wireshark/wireshark/CVE-2021-39922_repo_findings.json,[0]; [1]; [2]; ... and 1 more
wireshark/wireshark,CVE-2021-39924,outputs/results/wireshark/wireshark/CVE-2021-39924_repo_findings.json,[0]; [1]; [2]; ... and 9 more
wireshark/wireshark,CVE-2021-4181,outputs/results/wireshark/wireshark/CVE-2021-4181_repo_findings.json,[0]
wireshark/wireshark,CVE-2022-0582,outputs/results/wireshark/wireshark/CVE-2022-0582_repo_findings.json,[0]; [1]; [2]; ... and 35 more
apache/httpd,CVE-2020-11984,outputs/results/apache/httpd/CVE-2020-11984_repo_findings.json,[0]
apache/httpd,CVE-2020-35452,outputs/results/apache/httpd/CVE-2020-35452_repo_findings.json,[0]; [1]
apache/httpd,CVE-2021-31618,outputs/results/apache/httpd/CVE-2021-31618_repo_findings.json,[0]; [1]; [2]; ... and 3 more
apache/httpd,CVE-2021-34798,outputs/results/apache/httpd/CVE-2021-34798_repo_findings.json,[0]; [1]; [2]
apache/httpd,CVE-2021-36160,outputs/results/apache/httpd/CVE-2021-36160_repo_findings.json,[0]
apache/httpd,CVE-2022-22719,outputs/results/apache/httpd/CVE-2022-22719_repo_findings.json,[0]; [1]; [2]; ... and 6 more
apache/httpd,CVE-2022-28330,outputs/results/apache/httpd/CVE-2022-28330_repo_findings.json,[0]; [1]; [2]; ... and 4 more
apache/httpd,CVE-2022-28614,outputs/results/apache/httpd/CVE-2022-28614_repo_findings.json,[0]; [1]; [2]; ... and 1 more
apache/httpd,CVE-2022-30556,outputs/results/apache/httpd/CVE-2022-30556_repo_findings.json,[0]; [1]; [2]; ... and 9 more
apache/httpd,CVE-2023-27522,outputs/results/apache/httpd/CVE-2023-27522_repo_findings.json,[0]; [1]; [2]; ... and 13 more
curl/curl,CVE-2022-27778,outputs/results/curl/curl/CVE-2022-27778_repo_findings.json,[0]; [1]; [2]
curl/curl,CVE-2023-52071,outputs/results/curl/curl/CVE-2023-52071_repo_findings.json,[0]; [1]; [2]
curl/curl,CVE-2024-6197,outputs/results/curl/curl/CVE-2024-6197_repo_findings.json,[0]; [1]
curl/curl,OSV-2020-1080,outputs/results/curl/curl/OSV-2020-1080_repo_findings.json,[0]
curl/curl,OSV-2020-389,outputs/results/curl/curl/OSV-2020-389_repo_findings.json,[0]; [1]; [2]; ... and 1 more
curl/curl,OSV-2021-696,outputs/results/curl/curl/OSV-2021-696_repo_findings.json,[0]
curl/curl,OSV-2022-139,outputs/results/curl/curl/OSV-2022-139_repo_findings.json,[0]; [1]
FFmpeg/FFmpeg,CVE-2020-12284,outputs/results/FFmpeg/FFmpeg/CVE-2020-12284_repo_findings.json,[0]; [1]; [2]
FFmpeg/FFmpeg,CVE-2020-20446,outputs/results/FFmpeg/FFmpeg/CVE-2020-20446_repo_findings.json,[0]
FFmpeg/FFmpeg,CVE-2020-20451,outputs/results/FFmpeg/FFmpeg/CVE-2020-20451_repo_findings.json,[0]; [1]; [2]; ... and 2 more
FFmpeg/FFmpeg,CVE-2020-20896,outputs/results/FFmpeg/FFmpeg/CVE-2020-20896_repo_findings.json,[0]; [1]
FFmpeg/FFmpeg,CVE-2020-22020,outputs/results/FFmpeg/FFmpeg/CVE-2020-22020_repo_findings.json,[0]
FFmpeg/FFmpeg,CVE-2020-22023,outputs/results/FFmpeg/FFmpeg/CVE-2020-22023_repo_findings.json,[0]
FFmpeg/FFmpeg,CVE-2020-22024,outputs/results/FFmpeg/FFmpeg/CVE-2020-22024_repo_findings.json,[0]; [1]; [2]; ... and 3 more
FFmpeg/FFmpeg,CVE-2020-22034,outputs/results/FFmpeg/FFmpeg/CVE-2020-22034_repo_findings.json,[0]; [1]; [2]; ... and 10 more
FFmpeg/FFmpeg,CVE-2020-22035,outputs/results/FFmpeg/FFmpeg/CVE-2020-22035_repo_findings.json,[0]; [1]; [2]; ... and 1 more
FFmpeg/FFmpeg,CVE-2020-22037,outputs/results/FFmpeg/FFmpeg/CVE-2020-22037_repo_findings.json,[0]; [1]
FFmpeg/FFmpeg,CVE-2020-22049,outputs/results/FFmpeg/FFmpeg/CVE-2020-22049_repo_findings.json,[0]
FFmpeg/FFmpeg,CVE-2020-22051,outputs/results/FFmpeg/FFmpeg/CVE-2020-22051_repo_findings.json,[0]; [1]; [2]; ... and 2 more
FFmpeg/FFmpeg,CVE-2020-35964,outputs/results/FFmpeg/FFmpeg/CVE-2020-35964_repo_findings.json,[0]
FFmpeg/FFmpeg,CVE-2020-35964,outputs/results/FFmpeg/FFmpeg/CVE-2020-35964_repo_findings.json,[0]
FFmpeg/FFmpeg,CVE-2020-35965,outputs/results/FFmpeg/FFmpeg/CVE-2020-35965_repo_findings.json,[0]; [1]; [2]; ... and 4 more
FFmpeg/FFmpeg,CVE-2020-36138,outputs/results/FFmpeg/FFmpeg/CVE-2020-36138_repo_findings.json,[0]; [1]
